ticker,ts,ann_date,session,est,act,surp
DUK,2021-05-10 06:00:00-04:00,2021-05-10,bmo,1.21,1.26,4.26
DUK,2021-08-05 06:00:00-04:00,2021-08-05,bmo,1.11,1.15,3.8
DUK,2021-11-04 06:00:00-04:00,2021-11-04,bmo,1.8,1.88,4.35
DUK,2022-02-10 06:00:00-05:00,2022-02-10,bmo,0.96,0.94,-2.49
DUK,2022-05-09 06:00:00-04:00,2022-05-09,bmo,1.33,1.3,-2.18
DUK,2022-08-04 06:00:00-04:00,2022-08-04,bmo,1.08,1.14,5.44
DUK,2022-11-04 06:00:00-04:00,2022-11-04,bmo,1.85,1.78,-3.64
DUK,2023-02-09 06:00:00-05:00,2023-02-09,bmo,1.07,1.11,3.87
DUK,2023-05-09 06:00:00-04:00,2023-05-09,bmo,1.26,1.2,-4.9
DUK,2023-08-08 06:00:00-04:00,2023-08-08,bmo,0.98,0.91,-7.61
DUK,2023-11-02 06:00:00-04:00,2023-11-02,bmo,1.92,1.94,1.28
DUK,2024-02-08 06:00:00-05:00,2024-02-08,bmo,1.54,1.51,-1.79
DUK,2024-05-07 06:00:00-04:00,2024-05-07,bmo,1.38,1.44,4.54
DUK,2024-08-06 06:00:00-04:00,2024-08-06,bmo,1.02,1.18,15.46
DUK,2024-11-07 06:00:00-05:00,2024-11-07,bmo,1.72,1.62,-5.68
DUK,2025-02-13 06:00:00-05:00,2025-02-13,bmo,1.65,1.66,0.71
DUK,2025-05-06 06:00:00-04:00,2025-05-06,bmo,1.59,1.76,10.84
DUK,2025-08-05 06:00:00-04:00,2025-08-05,bmo,1.17,1.25,6.42
DUK,2025-11-07 06:00:00-05:00,2025-11-07,bmo,1.75,1.81,3.45
MS,2021-01-20 07:00:00-05:00,2021-01-20,bmo,1.26,1.81,43.12
MS,2021-04-16 07:00:00-04:00,2021-04-16,bmo,1.71,2.19,27.86
MS,2021-07-15 07:00:00-04:00,2021-07-15,bmo,1.65,1.85,11.92
MS,2021-10-14 07:00:00-04:00,2021-10-14,bmo,1.67,1.98,18.36
MS,2022-01-19 07:00:00-05:00,2022-01-19,bmo,1.92,2.01,4.56
MS,2022-04-14 07:00:00-04:00,2022-04-14,bmo,1.69,2.02,19.61
MS,2022-07-14 07:00:00-04:00,2022-07-14,bmo,1.54,1.39,-9.69
MS,2022-10-14 07:00:00-04:00,2022-10-14,bmo,1.51,1.47,-2.82
MS,2023-01-17 08:00:00-05:00,2023-01-17,bmo,1.28,1.26,-1.2
MS,2023-04-19 07:00:00-04:00,2023-04-19,bmo,1.65,1.7,2.76
MS,2023-07-18 07:00:00-04:00,2023-07-18,bmo,1.17,1.24,5.8
MS,2023-10-18 07:00:00-04:00,2023-10-18,bmo,1.29,1.38,6.75
MS,2024-01-16 07:00:00-05:00,2024-01-16,bmo,1.03,0.85,-17.84
MS,2024-04-16 07:00:00-04:00,2024-04-16,bmo,1.66,2.02,21.59
MS,2024-07-16 07:00:00-04:00,2024-07-16,bmo,1.66,1.82,9.95
MS,2024-10-16 07:00:00-04:00,2024-10-16,bmo,1.58,1.88,18.74
MS,2025-01-16 08:00:00-05:00,2025-01-16,bmo,1.69,2.22,31.4
MS,2025-04-11 07:00:00-04:00,2025-04-11,bmo,2.19,2.6,18.59
MS,2025-07-16 07:00:00-04:00,2025-07-16,bmo,1.96,2.13,8.59
MS,2025-10-15 07:00:00-04:00,2025-10-15,bmo,2.11,2.8,32.63
GE,2022-01-25 06:00:00-05:00,2022-01-25,bmo,0.82,0.92,12.09
GE,2022-04-26 06:00:00-04:00,2022-04-26,bmo,0.22,0.24,7.87
GE,2022-07-26 06:00:00-04:00,2022-07-26,bmo,0.42,0.78,86.22
GE,2022-10-25 06:00:00-04:00,2022-10-25,bmo,0.49,0.35,-28.12
GE,2023-01-24 06:00:00-05:00,2023-01-24,bmo,1.16,1.24,6.97
GE,2023-04-25 06:00:00-04:00,2023-04-25,bmo,0.14,0.27,97.56
GE,2023-07-25 06:00:00-04:00,2023-07-25,bmo,0.46,0.68,48.14
GE,2023-10-24 06:00:00-04:00,2023-10-24,bmo,0.56,0.82,46.28
GE,2024-01-23 06:00:00-05:00,2024-01-23,bmo,0.9,1.03,14.86
GE,2024-04-23 06:00:00-04:00,2024-04-23,bmo,0.7,0.82,16.42
GE,2024-07-23 06:00:00-04:00,2024-07-23,bmo,0.99,1.2,20.79
GE,2024-10-22 06:00:00-04:00,2024-10-22,bmo,1.13,1.15,1.34
GE,2025-01-23 06:00:00-05:00,2025-01-23,bmo,1.04,1.32,26.9
GE,2025-04-22 06:00:00-04:00,2025-04-22,bmo,1.27,1.49,17.51
GE,2025-07-17 06:00:00-04:00,2025-07-17,bmo,1.43,1.66,15.97
GE,2025-10-21 06:00:00-04:00,2025-10-21,bmo,1.47,1.66,13.01
BAC,2021-01-19 06:00:00-05:00,2021-01-19,bmo,0.54,0.59,9.05
BAC,2021-04-15 12:00:00-04:00,2021-04-15,amc,0.66,0.86,30.98
BAC,2021-07-14 06:00:00-04:00,2021-07-14,bmo,0.77,1.03,33.59
BAC,2021-10-14 06:00:00-04:00,2021-10-14,bmo,0.71,0.85,19.78
BAC,2022-01-19 06:00:00-05:00,2022-01-19,bmo,0.76,0.82,8.18
BAC,2022-04-18 06:00:00-04:00,2022-04-18,bmo,0.75,0.8,6.45
BAC,2022-07-18 06:00:00-04:00,2022-07-18,bmo,0.75,0.73,-2.97
BAC,2022-10-17 06:00:00-04:00,2022-10-17,bmo,0.78,0.81,4.47
BAC,2023-01-13 06:00:00-05:00,2023-01-13,bmo,0.77,0.85,10.52
BAC,2023-04-18 06:00:00-04:00,2023-04-18,bmo,0.83,0.94,13.93
BAC,2023-07-18 06:00:00-04:00,2023-07-18,bmo,0.83,0.88,5.62
BAC,2023-10-17 06:00:00-04:00,2023-10-17,bmo,0.82,0.9,9.82
BAC,2024-01-12 06:00:00-05:00,2024-01-12,bmo,0.58,0.35,-39.17
BAC,2024-04-16 06:00:00-04:00,2024-04-16,bmo,0.76,0.76,-0.51
BAC,2024-07-16 06:00:00-04:00,2024-07-16,bmo,0.8,0.83,3.93
BAC,2024-10-15 06:00:00-04:00,2024-10-15,bmo,0.76,0.81,6.17
BAC,2025-01-16 06:00:00-05:00,2025-01-16,bmo,0.77,0.82,6.7
BAC,2025-04-15 06:00:00-04:00,2025-04-15,bmo,0.82,0.9,10.29
BAC,2025-07-16 06:00:00-04:00,2025-07-16,bmo,0.86,0.89,3.73
BAC,2025-10-15 06:00:00-04:00,2025-10-15,bmo,0.95,1.06,12.04
MMM,2021-01-26 06:00:00-05:00,2021-01-26,bmo,2.17,2.38,9.79
MMM,2021-04-27 06:00:00-04:00,2021-04-27,bmo,2.29,2.77,20.79
MMM,2021-07-27 06:00:00-04:00,2021-07-27,bmo,2.28,2.59,13.77
MMM,2021-10-26 06:00:00-04:00,2021-10-26,bmo,2.21,2.45,10.94
MMM,2022-01-25 06:00:00-05:00,2022-01-25,bmo,2.02,2.31,14.6
MMM,2022-04-26 13:00:00-04:00,2022-04-26,amc,2.32,2.65,14.43
MMM,2022-07-26 06:00:00-04:00,2022-07-26,bmo,2.44,2.48,1.65
MMM,2022-10-25 06:00:00-04:00,2022-10-25,bmo,2.59,2.69,3.83
MMM,2023-01-24 06:00:00-05:00,2023-01-24,bmo,2.37,2.28,-3.81
MMM,2023-04-25 06:00:00-04:00,2023-04-25,bmo,1.6,1.97,23.44
MMM,2023-07-25 06:00:00-04:00,2023-07-25,bmo,1.76,2.17,23.34
MMM,2023-10-24 06:00:00-04:00,2023-10-24,bmo,2.35,2.68,14.23
MMM,2024-01-23 06:00:00-05:00,2024-01-23,bmo,2.31,2.42,4.61
MMM,2024-04-30 06:00:00-04:00,2024-04-30,bmo,2.11,2.39,13.15
MMM,2024-07-26 06:00:00-04:00,2024-07-26,bmo,1.68,1.93,14.92
MMM,2024-10-22 06:00:00-04:00,2024-10-22,bmo,1.9,1.98,4.13
MMM,2025-01-21 06:00:00-05:00,2025-01-21,bmo,1.54,1.68,9.32
MMM,2025-04-22 06:00:00-04:00,2025-04-22,bmo,1.77,1.88,6.42
MMM,2025-07-18 06:00:00-04:00,2025-07-18,bmo,2.01,2.16,7.37
MMM,2025-10-21 06:00:00-04:00,2025-10-21,bmo,2.07,2.19,5.6
DG,2022-03-17 06:00:00-04:00,2022-03-17,bmo,2.58,2.57,-0.27
DG,2022-05-26 06:00:00-04:00,2022-05-26,bmo,2.3,2.41,4.87
DG,2022-08-25 06:00:00-04:00,2022-08-25,bmo,2.93,2.98,1.78
DG,2022-12-01 06:00:00-05:00,2022-12-01,bmo,2.54,2.33,-8.37
DG,2023-03-16 06:00:00-04:00,2023-03-16,bmo,2.94,2.96,0.53
DG,2023-06-01 06:00:00-04:00,2023-06-01,bmo,2.39,2.34,-2.02
DG,2023-08-31 06:00:00-04:00,2023-08-31,bmo,2.47,2.13,-13.69
DG,2023-12-07 06:00:00-05:00,2023-12-07,bmo,1.21,1.26,4.37
DG,2024-03-14 06:00:00-04:00,2024-03-14,bmo,1.73,1.83,6.08
DG,2024-05-30 06:00:00-04:00,2024-05-30,bmo,1.58,1.65,4.57
DG,2024-08-29 06:00:00-04:00,2024-08-29,bmo,1.79,1.7,-4.79
DG,2024-12-05 06:00:00-05:00,2024-12-05,bmo,0.95,0.89,-6.21
DG,2025-03-13 06:00:00-04:00,2025-03-13,bmo,1.5,0.87,-41.96
DG,2025-06-03 06:00:00-04:00,2025-06-03,bmo,1.49,1.78,19.57
DG,2025-08-28 06:00:00-04:00,2025-08-28,bmo,1.57,1.86,18.47
MAR,2022-02-15 07:00:00-05:00,2022-02-15,bmo,1.0,1.3,30.18
MAR,2022-05-04 07:00:00-04:00,2022-05-04,bmo,0.92,1.25,35.84
MAR,2022-08-02 07:00:00-04:00,2022-08-02,bmo,1.57,1.8,14.43
MAR,2022-11-03 06:00:00-04:00,2022-11-03,bmo,1.68,1.69,0.7
MAR,2023-02-14 07:00:00-05:00,2023-02-14,bmo,1.82,1.96,7.48
MAR,2023-05-02 07:00:00-04:00,2023-05-02,bmo,1.85,2.09,13.13
MAR,2023-08-01 07:00:00-04:00,2023-08-01,bmo,2.17,2.26,3.97
MAR,2023-11-02 06:00:00-04:00,2023-11-02,bmo,2.1,2.11,0.34
MAR,2024-02-13 07:00:00-05:00,2024-02-13,bmo,2.12,3.57,68.19
MAR,2024-05-01 07:00:00-04:00,2024-05-01,bmo,2.16,2.13,-1.6
MAR,2024-07-31 07:00:00-04:00,2024-07-31,bmo,2.48,2.5,0.99
MAR,2024-11-04 07:00:00-05:00,2024-11-04,bmo,2.31,2.26,-2.05
MAR,2025-02-11 07:00:00-05:00,2025-02-11,bmo,2.38,2.45,2.74
MAR,2025-05-06 07:00:00-04:00,2025-05-06,bmo,2.25,2.32,2.96
MAR,2025-08-05 07:00:00-04:00,2025-08-05,bmo,2.62,2.65,1.06
MAR,2025-11-04 07:00:00-05:00,2025-11-04,bmo,2.39,2.47,3.46
ORLY,2022-02-09 16:00:00-05:00,2022-02-09,amc,0.4,0.51,25.98
ORLY,2022-04-27 16:00:00-04:00,2022-04-27,amc,0.5,0.48,-4.53
ORLY,2022-07-27 16:00:00-04:00,2022-07-27,amc,0.6,0.59,-2.37
ORLY,2022-10-26 16:00:00-04:00,2022-10-26,amc,0.57,0.61,7.98
ORLY,2023-02-08 16:00:00-05:00,2023-02-08,amc,0.52,0.56,7.82
ORLY,2023-04-26 16:00:00-04:00,2023-04-26,amc,0.54,0.55,3.12
ORLY,2023-07-26 16:00:00-04:00,2023-07-26,amc,0.67,0.68,1.39
ORLY,2023-10-25 16:00:00-04:00,2023-10-25,amc,0.69,0.71,2.91
ORLY,2024-02-07 16:00:00-05:00,2024-02-07,amc,0.61,0.62,0.59
ORLY,2024-04-24 16:00:00-04:00,2024-04-24,amc,0.62,0.61,-0.94
ORLY,2024-07-24 16:00:00-04:00,2024-07-24,amc,0.73,0.7,-4.05
ORLY,2024-10-23 16:00:00-04:00,2024-10-23,amc,0.77,0.76,-1.12
ORLY,2025-02-05 16:00:00-05:00,2025-02-05,amc,0.65,0.63,-2.69
ORLY,2025-04-23 16:00:00-04:00,2025-04-23,amc,0.66,0.62,-5.59
ORLY,2025-07-23 16:00:00-04:00,2025-07-23,amc,0.78,0.78,-0.25
ORLY,2025-10-22 16:00:00-04:00,2025-10-22,amc,0.83,0.85,2.37
AMP,2022-01-26 16:00:00-05:00,2022-01-26,amc,5.73,6.15,7.38
AMP,2022-04-25 16:00:00-04:00,2022-04-25,amc,5.9,5.98,1.4
AMP,2022-07-26 16:00:00-04:00,2022-07-26,amc,5.55,5.81,4.65
AMP,2022-10-25 16:00:00-04:00,2022-10-25,amc,5.85,5.24,-10.39
AMP,2023-01-25 16:00:00-05:00,2023-01-25,amc,6.48,6.94,7.13
AMP,2023-04-24 16:00:00-04:00,2023-04-24,amc,7.2,7.25,0.64
AMP,2023-07-26 16:00:00-04:00,2023-07-26,amc,7.39,7.44,0.65
AMP,2023-10-25 16:00:00-04:00,2023-10-25,amc,7.6,7.68,1.05
AMP,2024-01-24 16:00:00-05:00,2024-01-24,amc,7.7,7.2,-6.44
AMP,2024-04-22 16:00:00-04:00,2024-04-22,amc,8.2,8.39,2.32
AMP,2024-07-24 16:00:00-04:00,2024-07-24,amc,8.53,8.53,0.03
AMP,2024-10-23 16:00:00-04:00,2024-10-23,amc,8.92,8.1,-9.16
AMP,2025-01-29 16:00:00-05:00,2025-01-29,amc,9.05,9.36,3.47
AMP,2025-04-24 07:00:00-04:00,2025-04-24,bmo,9.08,9.5,4.58
AMP,2025-07-24 08:00:00-04:00,2025-07-24,bmo,9.0,9.11,1.17
AMP,2025-10-30 07:00:00-04:00,2025-10-30,bmo,9.76,9.87,1.12
CPB,2022-03-09 07:00:00-05:00,2022-03-09,bmo,0.68,0.69,0.82
CPB,2022-06-08 07:00:00-04:00,2022-06-08,bmo,0.61,0.7,14.03
CPB,2022-09-01 07:00:00-04:00,2022-09-01,bmo,0.56,0.56,-0.58
CPB,2022-12-07 07:00:00-05:00,2022-12-07,bmo,0.86,1.02,18.73
CPB,2023-03-08 07:00:00-05:00,2023-03-08,bmo,0.74,0.8,8.27
CPB,2023-06-07 07:00:00-04:00,2023-06-07,bmo,0.65,0.68,4.74
CPB,2023-08-31 07:00:00-04:00,2023-08-31,bmo,0.5,0.5,-0.47
CPB,2023-12-06 07:00:00-05:00,2023-12-06,bmo,0.88,0.91,3.82
CPB,2024-03-06 07:00:00-05:00,2024-03-06,bmo,0.77,0.8,3.94
CPB,2024-06-05 07:00:00-04:00,2024-06-05,bmo,0.7,0.75,7.5
CPB,2024-08-29 07:00:00-04:00,2024-08-29,bmo,0.62,0.63,1.6
CPB,2024-12-03 16:00:00-05:00,2024-12-03,amc,0.87,0.89,1.93
CPB,2025-03-05 07:00:00-05:00,2025-03-05,bmo,0.72,0.74,2.28
CPB,2025-06-02 07:00:00-04:00,2025-06-02,bmo,0.66,0.73,11.39
CPB,2025-09-03 07:00:00-04:00,2025-09-03,bmo,0.57,0.62,9.04
MLM,2021-02-09 06:00:00-05:00,2021-02-09,bmo,2.28,2.93,28.72
MLM,2021-05-04 06:00:00-04:00,2021-05-04,bmo,0.5,1.04,107.71
MLM,2021-07-29 06:00:00-04:00,2021-07-29,bmo,3.83,3.81,-0.4
MLM,2021-11-02 06:00:00-04:00,2021-11-02,bmo,4.26,4.25,-0.27
MLM,2022-02-10 06:00:00-05:00,2022-02-10,bmo,2.93,3.15,7.42
MLM,2022-05-03 06:00:00-04:00,2022-05-03,bmo,0.61,0.41,-33.22
MLM,2022-07-28 07:00:00-04:00,2022-07-28,bmo,3.76,3.96,5.38
MLM,2022-11-02 06:00:00-04:00,2022-11-02,bmo,4.63,4.69,1.28
MLM,2023-02-15 06:00:00-05:00,2023-02-15,bmo,3.04,3.04,-0.15
MLM,2023-05-04 06:00:00-04:00,2023-05-04,bmo,1.02,1.96,92.2
MLM,2023-07-27 06:00:00-04:00,2023-07-27,bmo,4.86,5.6,15.29
MLM,2023-11-01 06:00:00-04:00,2023-11-01,bmo,6.07,6.98,15.0
MLM,2024-02-14 06:00:00-05:00,2024-02-14,bmo,3.95,4.74,19.95
MLM,2024-04-30 06:00:00-04:00,2024-04-30,bmo,1.86,1.77,-4.47
MLM,2024-08-08 06:00:00-04:00,2024-08-08,bmo,5.33,5.27,-1.11
MLM,2024-10-30 07:00:00-04:00,2024-10-30,bmo,6.3,5.95,-5.53
MLM,2025-02-12 07:00:00-05:00,2025-02-12,bmo,4.56,4.81,5.51
MLM,2025-04-30 06:00:00-04:00,2025-04-30,bmo,1.89,1.9,0.53
MLM,2025-08-07 07:00:00-04:00,2025-08-07,bmo,5.26,5.43,3.19
MLM,2025-11-04 06:00:00-05:00,2025-11-04,bmo,6.78,6.85,1.1
K,2022-02-10 08:00:00-05:00,2022-02-10,bmo,0.79,0.83,5.54
K,2022-05-05 08:00:00-04:00,2022-05-05,bmo,0.93,1.1,18.28
K,2022-08-04 16:00:00-04:00,2022-08-04,amc,1.05,1.18,12.21
K,2022-11-03 08:00:00-04:00,2022-11-03,bmo,0.98,1.01,3.14
K,2023-02-09 08:00:00-05:00,2023-02-09,bmo,0.85,0.94,11.23
K,2023-05-04 08:00:00-04:00,2023-05-04,bmo,1.0,1.1,10.39
K,2023-08-03 08:00:00-04:00,2023-08-03,bmo,1.11,1.25,13.08
K,2023-11-08 08:00:00-05:00,2023-11-08,bmo,0.92,1.03,11.62
K,2024-02-08 08:00:00-05:00,2024-02-08,bmo,0.74,0.78,5.11
K,2024-05-02 08:00:00-04:00,2024-05-02,bmo,0.85,1.01,18.18
K,2024-08-01 08:00:00-04:00,2024-08-01,bmo,0.9,1.01,12.36
K,2024-10-31 08:00:00-04:00,2024-10-31,bmo,0.85,0.91,7.04
K,2025-02-06 08:00:00-05:00,2025-02-06,bmo,0.83,0.92,10.66
K,2025-05-01 08:00:00-04:00,2025-05-01,bmo,1.01,0.9,-10.83
K,2025-07-31 08:00:00-04:00,2025-07-31,bmo,0.99,0.94,-5.42
K,2025-10-30 08:00:00-04:00,2025-10-30,bmo,0.87,0.94,8.49
ABBV,2022-02-02 07:00:00-05:00,2022-02-02,bmo,3.28,3.31,0.84
ABBV,2022-04-29 07:00:00-04:00,2022-04-29,bmo,3.14,3.16,0.56
ABBV,2022-07-29 07:00:00-04:00,2022-07-29,bmo,3.31,3.37,1.83
ABBV,2022-10-28 07:00:00-04:00,2022-10-28,bmo,3.57,3.66,2.65
ABBV,2023-02-09 07:00:00-05:00,2023-02-09,bmo,3.58,3.6,0.65
ABBV,2023-04-27 07:00:00-04:00,2023-04-27,bmo,2.49,2.46,-1.37
ABBV,2023-07-27 07:00:00-04:00,2023-07-27,bmo,2.81,2.91,3.64
ABBV,2023-10-27 07:00:00-04:00,2023-10-27,bmo,2.87,2.95,2.8
ABBV,2024-02-02 07:00:00-05:00,2024-02-02,bmo,2.8,2.79,-0.32
ABBV,2024-04-26 07:00:00-04:00,2024-04-26,bmo,2.26,2.31,2.37
ABBV,2024-07-25 07:00:00-04:00,2024-07-25,bmo,2.66,2.65,-0.39
ABBV,2024-10-30 07:00:00-04:00,2024-10-30,bmo,2.92,3.0,2.82
ABBV,2025-01-31 07:00:00-05:00,2025-01-31,bmo,2.12,2.16,1.92
ABBV,2025-04-25 07:00:00-04:00,2025-04-25,bmo,2.4,2.46,2.62
ABBV,2025-07-31 07:00:00-04:00,2025-07-31,bmo,2.91,2.97,2.14
ABBV,2025-10-31 07:00:00-04:00,2025-10-31,bmo,1.78,1.86,4.23
MU,2021-01-07 16:00:00-05:00,2021-01-07,amc,0.69,0.78,12.96
MU,2021-03-31 16:00:00-04:00,2021-03-31,amc,0.95,0.98,3.68
MU,2021-06-30 16:00:00-04:00,2021-06-30,amc,1.72,1.88,9.15
MU,2021-09-28 16:00:00-04:00,2021-09-28,amc,2.34,2.42,3.35
MU,2021-12-20 16:00:00-05:00,2021-12-20,amc,2.11,2.16,2.58
MU,2022-03-29 16:00:00-04:00,2022-03-29,amc,1.98,2.14,8.07
MU,2022-06-30 16:00:00-04:00,2022-06-30,amc,2.44,2.59,5.96
MU,2022-09-29 16:00:00-04:00,2022-09-29,amc,1.37,1.45,5.82
MU,2022-12-21 16:00:00-05:00,2022-12-21,amc,-0.02,-0.04,-114.02
MU,2023-03-28 16:00:00-04:00,2023-03-28,amc,-0.88,-1.91,-115.83
MU,2023-06-28 16:00:00-04:00,2023-06-28,amc,-1.57,-1.43,8.74
MU,2023-09-27 16:00:00-04:00,2023-09-27,amc,-1.18,-1.07,9.27
MU,2023-12-20 16:00:00-05:00,2023-12-20,amc,-1.01,-0.95,5.85
MU,2024-03-20 16:00:00-04:00,2024-03-20,amc,-0.24,0.42,273.75
MU,2024-06-26 16:00:00-04:00,2024-06-26,amc,0.53,0.62,17.27
MU,2024-09-25 16:00:00-04:00,2024-09-25,amc,1.11,1.18,5.88
MU,2024-12-18 16:00:00-05:00,2024-12-18,amc,1.77,1.79,1.36
MU,2025-03-20 16:00:00-04:00,2025-03-20,amc,1.42,1.56,9.49
MU,2025-06-25 16:00:00-04:00,2025-06-25,amc,1.45,1.68,16.17
MU,2025-09-23 16:00:00-04:00,2025-09-23,amc,2.86,3.03,5.94
TJX,2022-02-23 07:00:00-05:00,2022-02-23,bmo,0.91,0.78,-14.14
TJX,2022-05-18 07:00:00-04:00,2022-05-18,bmo,0.59,0.49,-16.79
TJX,2022-08-17 07:00:00-04:00,2022-08-17,bmo,0.65,0.69,5.54
TJX,2022-11-16 07:00:00-05:00,2022-11-16,bmo,0.8,0.91,13.8
TJX,2023-02-22 07:00:00-05:00,2023-02-22,bmo,0.89,0.89,0.2
TJX,2023-05-17 07:00:00-04:00,2023-05-17,bmo,0.71,0.76,6.51
TJX,2023-08-16 07:00:00-04:00,2023-08-16,bmo,0.78,0.85,9.05
TJX,2023-11-15 07:00:00-05:00,2023-11-15,bmo,0.99,1.03,4.06
TJX,2024-02-28 07:00:00-05:00,2024-02-28,bmo,1.13,1.22,8.34
TJX,2024-05-22 07:00:00-04:00,2024-05-22,bmo,0.88,0.93,6.14
TJX,2024-08-21 07:00:00-04:00,2024-08-21,bmo,0.92,0.96,3.87
TJX,2024-11-20 07:00:00-05:00,2024-11-20,bmo,1.1,1.14,4.02
TJX,2025-02-26 07:00:00-05:00,2025-02-26,bmo,1.17,1.23,5.31
TJX,2025-05-21 07:00:00-04:00,2025-05-21,bmo,0.91,0.92,0.79
TJX,2025-08-20 07:00:00-04:00,2025-08-20,bmo,1.01,1.1,8.45
EOG,2021-02-25 16:00:00-05:00,2021-02-25,amc,0.36,0.71,95.17
EOG,2021-05-06 16:00:00-04:00,2021-05-06,amc,1.51,1.62,7.11
EOG,2021-08-04 16:00:00-04:00,2021-08-04,amc,1.55,1.73,11.48
EOG,2021-11-04 16:00:00-04:00,2021-11-04,amc,2.04,2.16,5.68
EOG,2022-02-24 16:00:00-05:00,2022-02-24,amc,3.17,3.09,-2.56
EOG,2022-05-05 16:00:00-04:00,2022-05-05,amc,3.69,4.0,8.49
EOG,2022-08-04 16:00:00-04:00,2022-08-04,amc,2.79,2.74,-1.8
EOG,2022-11-03 16:00:00-04:00,2022-11-03,amc,3.75,3.71,-1.05
EOG,2023-02-23 16:00:00-05:00,2023-02-23,amc,3.4,3.3,-3.04
EOG,2023-05-04 16:00:00-04:00,2023-05-04,amc,2.49,2.69,8.08
EOG,2023-08-03 16:00:00-04:00,2023-08-03,amc,2.33,2.49,6.82
EOG,2023-11-02 16:00:00-04:00,2023-11-02,amc,2.99,3.44,15.1
EOG,2024-02-22 16:00:00-05:00,2024-02-22,amc,3.11,3.07,-1.42
EOG,2024-05-02 16:00:00-04:00,2024-05-02,amc,2.7,2.82,4.38
EOG,2024-08-01 16:00:00-04:00,2024-08-01,amc,2.95,3.16,7.04
EOG,2024-11-07 16:00:00-05:00,2024-11-07,amc,2.77,2.89,4.19
EOG,2025-02-27 16:00:00-05:00,2025-02-27,amc,2.57,2.74,6.79
EOG,2025-05-01 16:00:00-04:00,2025-05-01,amc,2.77,2.87,3.54
EOG,2025-08-07 16:00:00-04:00,2025-08-07,amc,2.2,2.32,5.23
EOG,2025-11-06 16:00:00-05:00,2025-11-06,amc,2.45,2.71,10.77
META,2022-02-02 16:00:00-05:00,2022-02-02,amc,3.83,3.67,-4.06
META,2022-04-27 16:00:00-04:00,2022-04-27,amc,2.53,2.72,7.57
META,2022-07-27 16:00:00-04:00,2022-07-27,amc,2.55,2.46,-3.38
META,2022-10-26 16:00:00-04:00,2022-10-26,amc,1.86,1.64,-12.06
META,2023-02-01 16:00:00-05:00,2023-02-01,amc,2.23,1.76,-21.14
META,2023-04-26 16:00:00-04:00,2023-04-26,amc,1.98,2.2,11.2
META,2023-07-26 16:00:00-04:00,2023-07-26,amc,2.91,2.98,2.51
META,2023-10-25 16:00:00-04:00,2023-10-25,amc,3.63,4.39,20.9
META,2024-02-01 16:00:00-05:00,2024-02-01,amc,4.94,5.33,7.88
META,2024-04-24 16:00:00-04:00,2024-04-24,amc,4.32,4.71,8.92
META,2024-07-31 16:00:00-04:00,2024-07-31,amc,4.76,5.16,8.45
META,2024-10-30 16:00:00-04:00,2024-10-30,amc,5.29,6.03,13.94
META,2025-01-29 16:00:00-05:00,2025-01-29,amc,6.74,8.02,19.0
META,2025-04-30 16:00:00-04:00,2025-04-30,amc,5.22,6.43,23.11
META,2025-07-30 16:00:00-04:00,2025-07-30,amc,5.86,7.14,21.82
META,2025-10-29 16:00:00-04:00,2025-10-29,amc,6.71,1.05,-84.34
BKNG,2021-02-24 16:00:00-05:00,2021-02-24,amc,-4.22,-0.57,86.5
BKNG,2021-05-05 16:00:00-04:00,2021-05-05,amc,-6.11,-5.26,13.87
BKNG,2021-08-04 16:00:00-04:00,2021-08-04,amc,-2.15,-2.55,-18.35
BKNG,2021-11-03 16:00:00-04:00,2021-11-03,amc,33.03,37.7,14.14
BKNG,2022-02-23 16:00:00-05:00,2022-02-23,amc,13.52,15.83,17.08
BKNG,2022-05-04 16:00:00-04:00,2022-05-04,amc,1.33,3.9,193.84
BKNG,2022-08-03 16:00:00-04:00,2022-08-03,amc,17.67,19.08,7.99
BKNG,2022-11-02 16:00:00-04:00,2022-11-02,amc,49.85,53.03,6.38
BKNG,2023-02-23 16:00:00-05:00,2023-02-23,amc,22.12,24.74,11.83
BKNG,2023-05-04 16:00:00-04:00,2023-05-04,amc,10.74,11.6,8.0
BKNG,2023-08-03 16:00:00-04:00,2023-08-03,amc,29.16,37.62,29.01
BKNG,2023-11-02 16:00:00-04:00,2023-11-02,amc,67.92,72.32,6.49
BKNG,2024-02-22 16:00:00-05:00,2024-02-22,amc,30.05,32.0,6.48
BKNG,2024-05-02 16:00:00-04:00,2024-05-02,amc,14.14,20.39,44.24
BKNG,2024-08-01 16:00:00-04:00,2024-08-01,amc,38.7,41.9,8.28
BKNG,2024-10-30 16:00:00-04:00,2024-10-30,amc,77.38,83.89,8.42
BKNG,2025-02-20 16:00:00-05:00,2025-02-20,amc,36.05,41.55,15.24
BKNG,2025-04-29 16:00:00-04:00,2025-04-29,amc,17.57,24.81,41.23
BKNG,2025-07-29 16:00:00-04:00,2025-07-29,amc,50.4,55.4,9.93
BKNG,2025-10-28 16:00:00-04:00,2025-10-28,amc,95.92,99.5,3.74
ED,2021-02-18 16:00:00-05:00,2021-02-18,amc,0.74,0.75,1.0
ED,2021-05-06 16:00:00-04:00,2021-05-06,amc,1.36,1.44,5.97
ED,2021-08-05 16:00:00-04:00,2021-08-05,amc,0.62,0.53,-14.7
ED,2021-11-04 16:00:00-04:00,2021-11-04,amc,1.47,1.41,-4.35
